bash-3.2$ ./mg 

 V cycle for 256 by 256 lattice with nlev = 6 out of max  7 
At the 47 cycle the mag residue is 0.000256585 
At the 48 cycle the mag residue is 0.000235753 
At the 49 cycle the mag residue is 0.000216877 
At the 50 cycle the mag residue is 0.000199804 
At the 51 cycle the mag residue is 0.000184372 
At the 52 cycle the mag residue is 0.000170415 
At the 53 cycle the mag residue is 0.000157767 
At the 54 cycle the mag residue is 0.000146267 
At the 55 cycle the mag residue is 0.000135763 
At the 56 cycle the mag residue is 0.000126118 
At the 57 cycle the mag residue is 0.000117214 
At the 58 cycle the mag residue is 0.000108948 
At the 59 cycle the mag residue is 0.000101238 
At the 60 cycle the mag residue is 9.40198e-05 
At the 61 cycle the mag residue is 8.7244e-05 
At the 62 cycle the mag residue is 8.08742e-05 
At the 63 cycle the mag residue is 7.48843e-05 
At the 64 cycle the mag residue is 6.92554e-05 
At the 65 cycle the mag residue is 6.39741e-05 
At the 66 cycle the mag residue is 5.90294e-05 
At the 67 cycle the mag residue is 5.4412e-05 
At the 68 cycle the mag residue is 5.01123e-05 
At the 69 cycle the mag residue is 4.61198e-05 
At the 70 cycle the mag residue is 4.2423e-05 
At the 71 cycle the mag residue is 3.90084e-05 
At the 72 cycle the mag residue is 3.58615e-05 
At the 73 cycle the mag residue is 3.29662e-05 
At the 74 cycle the mag residue is 3.03061e-05 
At the 75 cycle the mag residue is 2.78641e-05 
At the 76 cycle the mag residue is 2.56233e-05 
At the 77 cycle the mag residue is 2.35673e-05 
At the 78 cycle the mag residue is 2.16807e-05 
At the 79 cycle the mag residue is 1.9949e-05 
At the 80 cycle the mag residue is 1.83588e-05 
At the 81 cycle the mag residue is 1.68983e-05 
At the 82 cycle the mag residue is 1.55567e-05 
At the 83 cycle the mag residue is 1.43243e-05 
At the 84 cycle the mag residue is 1.31924e-05 
At the 85 cycle the mag residue is 1.21532e-05 
At the 86 cycle the mag residue is 1.11995e-05 
At the 87 cycle the mag residue is 1.03248e-05 
At the 88 cycle the mag residue is 9.52286e-06 
bash-3.2$ ./mg0

 V cycle for 256 by 256 lattice with nlev = 0 out of max  7 
At the 0 cycle the mag residue is 1 
At the 1 cycle the mag residue is 0.0920882 
At the 2 cycle the mag residue is 0.0640248 
At the 3 cycle the mag residue is 0.0519714 
At the 4 cycle the mag residue is 0.0448669 
At the 5 cycle the mag residue is 0.0400466 
At the 6 cycle the mag residue is 0.0365007 
At the 7 cycle the mag residue is 0.0337508 
At the 8 cycle the mag residue is 0.0315375 
At the 9 cycle the mag residue is 0.0297059 
At the 10 cycle the mag residue is 0.0281576 
At the 11 cycle the mag residue is 0.0268261 
At the 12 cycle the mag residue is 0.0256651 
At the 13 cycle the mag residue is 0.024641 
At the 14 cycle the mag residue is 0.0237287 
At the 15 cycle the mag residue is 0.0229092 
At the 16 cycle the mag residue is 0.0221677 
At the 17 cycle the mag residue is 0.0214926 
At the 18 cycle the mag residue is 0.0208745 
At the 19 cycle the mag residue is 0.0203057 
At the 20 cycle the mag residue is 0.0197801 
At the 21 cycle the mag residue is 0.0192923 
At the 22 cycle the mag residue is 0.018838 
At the 23 cycle the mag residue is 0.0184136 
At the 24 cycle the mag residue is 0.0180159 
At the 25 cycle the mag residue is 0.0176421 
At the 26 cycle the mag residue is 0.01729 
At the 27 cycle the mag residue is 0.0169576 
At the 28 cycle the mag residue is 0.016643 
At the 29 cycle the mag residue is 0.0163448 
At the 30 cycle the mag residue is 0.0160614 
At the 31 cycle the mag residue is 0.0157918 
At the 32 cycle the mag residue is 0.0155348 
At the 33 cycle the mag residue is 0.0152896 
At the 34 cycle the mag residue is 0.0150551 
At the 35 cycle the mag residue is 0.0148306 
At the 36 cycle the mag residue is 0.0146155 
At the 37 cycle the mag residue is 0.0144091 
At the 38 cycle the mag residue is 0.0142109 
At the 39 cycle the mag residue is 0.0140202 
At the 40 cycle the mag residue is 0.0138366 
At the 41 cycle the mag residue is 0.0136597 
At the 42 cycle the mag residue is 0.0134892 
At the 43 cycle the mag residue is 0.0133245 
At the 44 cycle the mag residue is 0.0131654 
At the 45 cycle the mag residue is 0.0130116 
At the 46 cycle the mag residue is 0.0128627 
At the 47 cycle the mag residue is 0.0127186 
At the 48 cycle the mag residue is 0.012579 
At the 49 cycle the mag residue is 0.0124436 
At the 50 cycle the mag residue is 0.0123122 
At the 51 cycle the mag residue is 0.0121846 
At the 52 cycle the mag residue is 0.0120607 
At the 53 cycle the mag residue is 0.0119403 
At the 54 cycle the mag residue is 0.0118232 
At the 55 cycle the mag residue is 0.0117092 
At the 56 cycle the mag residue is 0.0115983 
At the 57 cycle the mag residue is 0.0114903 
At the 58 cycle the mag residue is 0.011385 
At the 59 cycle the mag residue is 0.0112823 
At the 60 cycle the mag residue is 0.0111822 
At the 61 cycle the mag residue is 0.0110845 
At the 62 cycle the mag residue is 0.0109892 
At the 63 cycle the mag residue is 0.0108961 
At the 64 cycle the mag residue is 0.0108052 
At the 65 cycle the mag residue is 0.0107163 
At the 66 cycle the mag residue is 0.0106294 
At the 67 cycle the mag residue is 0.0105444 
At the 68 cycle the mag residue is 0.0104613 
At the 69 cycle the mag residue is 0.01038 
At the 70 cycle the mag residue is 0.0103003 
At the 71 cycle the mag residue is 0.0102224 
At the 72 cycle the mag residue is 0.010146 
At the 73 cycle the mag residue is 0.0100712 
At the 74 cycle the mag residue is 0.00999781 
At the 75 cycle the mag residue is 0.00992592 
At the 76 cycle the mag residue is 0.00985542 
At the 77 cycle the mag residue is 0.00978626 
At the 78 cycle the mag residue is 0.00971842 
At the 79 cycle the mag residue is 0.00965184 
At the 80 cycle the mag residue is 0.00958648 
At the 81 cycle the mag residue is 0.00952231 
At the 82 cycle the mag residue is 0.0094593 
At the 83 cycle the mag residue is 0.0093974 
At the 84 cycle the mag residue is 0.00933658 
At the 85 cycle the mag residue is 0.00927682 
At the 86 cycle the mag residue is 0.00921808 
At the 87 cycle the mag residue is 0.00916033 
At the 88 cycle the mag residue is 0.00910354 
At the 89 cycle the mag residue is 0.00904769 
At the 90 cycle the mag residue is 0.00899276 
At the 91 cycle the mag residue is 0.0089387 
At the 92 cycle the mag residue is 0.00888551 
At the 93 cycle the mag residue is 0.00883316 
At the 94 cycle the mag residue is 0.00878163 
At the 95 cycle the mag residue is 0.00873089 
At the 96 cycle the mag residue is 0.00868093 
At the 97 cycle the mag residue is 0.00863172 
At the 98 cycle the mag residue is 0.00858325 
At the 99 cycle the mag residue is 0.00853549 
At the 100 cycle the mag residue is 0.00848843 
At the 101 cycle the mag residue is 0.00844206 
At the 102 cycle the mag residue is 0.00839635 
At the 103 cycle the mag residue is 0.00835129 
At the 104 cycle the mag residue is 0.00830687 
At the 105 cycle the mag residue is 0.00826306 
At the 106 cycle the mag residue is 0.00821986 
At the 107 cycle the mag residue is 0.00817724 
At the 108 cycle the mag residue is 0.00813521 
At the 109 cycle the mag residue is 0.00809374 
At the 110 cycle the mag residue is 0.00805281 
At the 111 cycle the mag residue is 0.00801243 
At the 112 cycle the mag residue is 0.00797258 
At the 113 cycle the mag residue is 0.00793323 
At the 114 cycle the mag residue is 0.0078944 
At the 115 cycle the mag residue is 0.00785605 
At the 116 cycle the mag residue is 0.00781819 
At the 117 cycle the mag residue is 0.0077808 
At the 118 cycle the mag residue is 0.00774387 
At the 119 cycle the mag residue is 0.00770739 
At the 120 cycle the mag residue is 0.00767136 
At the 121 cycle the mag residue is 0.00763576 
At the 122 cycle the mag residue is 0.00760059 
At the 123 cycle the mag residue is 0.00756583 
At the 124 cycle the mag residue is 0.00753149 
At the 125 cycle the mag residue is 0.00749754 
At the 126 cycle the mag residue is 0.00746398 
At the 127 cycle the mag residue is 0.00743081 
At the 128 cycle the mag residue is 0.00739802 
At the 129 cycle the mag residue is 0.00736559 
At the 130 cycle the mag residue is 0.00733353 
At the 131 cycle the mag residue is 0.00730183 
At the 132 cycle the mag residue is 0.00727047 
At the 133 cycle the mag residue is 0.00723946 
At the 134 cycle the mag residue is 0.00720879 
At the 135 cycle the mag residue is 0.00717844 
At the 136 cycle the mag residue is 0.00714842 
At the 137 cycle the mag residue is 0.00711872 
At the 138 cycle the mag residue is 0.00708933 
At the 139 cycle the mag residue is 0.00706025 
At the 140 cycle the mag residue is 0.00703148 
At the 141 cycle the mag residue is 0.00700299 
At the 142 cycle the mag residue is 0.0069748 
At the 143 cycle the mag residue is 0.0069469 
At the 144 cycle the mag residue is 0.00691928 
At the 145 cycle the mag residue is 0.00689193 
At the 146 cycle the mag residue is 0.00686486 
At the 147 cycle the mag residue is 0.00683806 
At the 148 cycle the mag residue is 0.00681152 
At the 149 cycle the mag residue is 0.00678523 
At the 150 cycle the mag residue is 0.00675921 
At the 151 cycle the mag residue is 0.00673343 
At the 152 cycle the mag residue is 0.0067079 
At the 153 cycle the mag residue is 0.00668261 
At the 154 cycle the mag residue is 0.00665756 
At the 155 cycle the mag residue is 0.00663275 
At the 156 cycle the mag residue is 0.00660817 
At the 157 cycle the mag residue is 0.00658381 
At the 158 cycle the mag residue is 0.00655968 
At the 159 cycle the mag residue is 0.00653577 
At the 160 cycle the mag residue is 0.00651208 
At the 161 cycle the mag residue is 0.00648861 
At the 162 cycle the mag residue is 0.00646534 
At the 163 cycle the mag residue is 0.00644228 
At the 164 cycle the mag residue is 0.00641943 
At the 165 cycle the mag residue is 0.00639678 
At the 166 cycle the mag residue is 0.00637432 
At the 167 cycle the mag residue is 0.00635207 
At the 168 cycle the mag residue is 0.00633 
At the 169 cycle the mag residue is 0.00630813 
At the 170 cycle the mag residue is 0.00628645 
At the 171 cycle the mag residue is 0.00626495 
At the 172 cycle the mag residue is 0.00624363 
At the 173 cycle the mag residue is 0.00622249 
At the 174 cycle the mag residue is 0.00620153 
At the 175 cycle the mag residue is 0.00618075 
At the 176 cycle the mag residue is 0.00616013 
At the 177 cycle the mag residue is 0.00613969 
At the 178 cycle the mag residue is 0.00611942 
At the 179 cycle the mag residue is 0.00609931 
At the 180 cycle the mag residue is 0.00607937 
At the 181 cycle the mag residue is 0.00605959 
At the 182 cycle the mag residue is 0.00603996 
At the 183 cycle the mag residue is 0.0060205 
At the 184 cycle the mag residue is 0.00600119 
At the 185 cycle the mag residue is 0.00598203 
At the 186 cycle the mag residue is 0.00596302 
At the 187 cycle the mag residue is 0.00594417 
At the 188 cycle the mag residue is 0.00592546 
At the 189 cycle the mag residue is 0.0059069 
At the 190 cycle the mag residue is 0.00588848 
At the 191 cycle the mag residue is 0.0058702 
At the 192 cycle the mag residue is 0.00585206 
At the 193 cycle the mag residue is 0.00583407 
At the 194 cycle the mag residue is 0.0058162 
At the 195 cycle the mag residue is 0.00579848 
At the 196 cycle the mag residue is 0.00578089 
At the 197 cycle the mag residue is 0.00576343 
At the 198 cycle the mag residue is 0.0057461 
At the 199 cycle the mag residue is 0.0057289 
At the 200 cycle the mag residue is 0.00571183 
At the 201 cycle the mag residue is 0.00569488 
At the 202 cycle the mag residue is 0.00567806 
At the 203 cycle the mag residue is 0.00566136 
At the 204 cycle the mag residue is 0.00564479 
At the 205 cycle the mag residue is 0.00562833 
At the 206 cycle the mag residue is 0.005612 
At the 207 cycle the mag residue is 0.00559578 
At the 208 cycle the mag residue is 0.00557968 
At the 209 cycle the mag residue is 0.00556369 
At the 210 cycle the mag residue is 0.00554782 
At the 211 cycle the mag residue is 0.00553206 
At the 212 cycle the mag residue is 0.00551641 
At the 213 cycle the mag residue is 0.00550087 
At the 214 cycle the mag residue is 0.00548544 
At the 215 cycle the mag residue is 0.00547012 
At the 216 cycle the mag residue is 0.00545491 
At the 217 cycle the mag residue is 0.0054398 
At the 218 cycle the mag residue is 0.00542479 
At the 219 cycle the mag residue is 0.00540989 
At the 220 cycle the mag residue is 0.0053951 
At the 221 cycle the mag residue is 0.0053804 
At the 222 cycle the mag residue is 0.0053658 
At the 223 cycle the mag residue is 0.00535131 
At the 224 cycle the mag residue is 0.00533691 
At the 225 cycle the mag residue is 0.00532261 
At the 226 cycle the mag residue is 0.0053084 
At the 227 cycle the mag residue is 0.00529429 
At the 228 cycle the mag residue is 0.00528028 
At the 229 cycle the mag residue is 0.00526635 
At the 230 cycle the mag residue is 0.00525253 
At the 231 cycle the mag residue is 0.00523879 
At the 232 cycle the mag residue is 0.00522514 
At the 233 cycle the mag residue is 0.00521159 
At the 234 cycle the mag residue is 0.00519812 
At the 235 cycle the mag residue is 0.00518474 
At the 236 cycle the mag residue is 0.00517145 
At the 237 cycle the mag residue is 0.00515824 
At the 238 cycle the mag residue is 0.00514512 
At the 239 cycle the mag residue is 0.00513209 
At the 240 cycle the mag residue is 0.00511914 
At the 241 cycle the mag residue is 0.00510627 
At the 242 cycle the mag residue is 0.00509349 
At the 243 cycle the mag residue is 0.00508079 
At the 244 cycle the mag residue is 0.00506816 
At the 245 cycle the mag residue is 0.00505562 
At the 246 cycle the mag residue is 0.00504316 
At the 247 cycle the mag residue is 0.00503078 
At the 248 cycle the mag residue is 0.00501848 
At the 249 cycle the mag residue is 0.00500625 
At the 250 cycle the mag residue is 0.0049941 
At the 251 cycle the mag residue is 0.00498203 
At the 252 cycle the mag residue is 0.00497003 
At the 253 cycle the mag residue is 0.0049581 
At the 254 cycle the mag residue is 0.00494625 
At the 255 cycle the mag residue is 0.00493448 
At the 256 cycle the mag residue is 0.00492278 
At the 257 cycle the mag residue is 0.00491115 
At the 258 cycle the mag residue is 0.00489959 
At the 259 cycle the mag residue is 0.0048881 
At the 260 cycle the mag residue is 0.00487668 
At the 261 cycle the mag residue is 0.00486533 
At the 262 cycle the mag residue is 0.00485406 
At the 263 cycle the mag residue is 0.00484285 
At the 264 cycle the mag residue is 0.0048317 
At the 265 cycle the mag residue is 0.00482063 
At the 266 cycle the mag residue is 0.00480962 
At the 267 cycle the mag residue is 0.00479868 
At the 268 cycle the mag residue is 0.00478781 
At the 269 cycle the mag residue is 0.004777 
At the 270 cycle the mag residue is 0.00476625 
At the 271 cycle the mag residue is 0.00475557 
At the 272 cycle the mag residue is 0.00474495 
At the 273 cycle the mag residue is 0.0047344 
At the 274 cycle the mag residue is 0.00472391 
At the 275 cycle the mag residue is 0.00471348 
At the 276 cycle the mag residue is 0.00470311 
At the 277 cycle the mag residue is 0.00469281 
At the 278 cycle the mag residue is 0.00468256 
At the 279 cycle the mag residue is 0.00467238 
At the 280 cycle the mag residue is 0.00466225 
At the 281 cycle the mag residue is 0.00465218 
At the 282 cycle the mag residue is 0.00464218 
At the 283 cycle the mag residue is 0.00463223 
At the 284 cycle the mag residue is 0.00462234 
At the 285 cycle the mag residue is 0.0046125 
At the 286 cycle the mag residue is 0.00460273 
At the 287 cycle the mag residue is 0.00459301 
At the 288 cycle the mag residue is 0.00458334 
At the 289 cycle the mag residue is 0.00457373 
At the 290 cycle the mag residue is 0.00456418 
At the 291 cycle the mag residue is 0.00455468 
At the 292 cycle the mag residue is 0.00454524 
At the 293 cycle the mag residue is 0.00453585 
At the 294 cycle the mag residue is 0.00452651 
At the 295 cycle the mag residue is 0.00451723 
At the 296 cycle the mag residue is 0.004508 
At the 297 cycle the mag residue is 0.00449882 
At the 298 cycle the mag residue is 0.00448969 
At the 299 cycle the mag residue is 0.00448062 
At the 300 cycle the mag residue is 0.00447159 
At the 301 cycle the mag residue is 0.00446262 
At the 302 cycle the mag residue is 0.0044537 
At the 303 cycle the mag residue is 0.00444483 
At the 304 cycle the mag residue is 0.00443601 
At the 305 cycle the mag residue is 0.00442723 
At the 306 cycle the mag residue is 0.00441851 
At the 307 cycle the mag residue is 0.00440983 
At the 308 cycle the mag residue is 0.00440121 
At the 309 cycle the mag residue is 0.00439263 
At the 310 cycle the mag residue is 0.00438409 
At the 311 cycle the mag residue is 0.00437561 
At the 312 cycle the mag residue is 0.00436717 
At the 313 cycle the mag residue is 0.00435878 
At the 314 cycle the mag residue is 0.00435044 
At the 315 cycle the mag residue is 0.00434214 
At the 316 cycle the mag residue is 0.00433388 
At the 317 cycle the mag residue is 0.00432567 
At the 318 cycle the mag residue is 0.00431751 
At the 319 cycle the mag residue is 0.00430939 
At the 320 cycle the mag residue is 0.00430132 
At the 321 cycle the mag residue is 0.00429329 
At the 322 cycle the mag residue is 0.0042853 
At the 323 cycle the mag residue is 0.00427735 
At the 324 cycle the mag residue is 0.00426945 
At the 325 cycle the mag residue is 0.00426159 
At the 326 cycle the mag residue is 0.00425378 
At the 327 cycle the mag residue is 0.004246 
At the 328 cycle the mag residue is 0.00423827 
At the 329 cycle the mag residue is 0.00423058 
At the 330 cycle the mag residue is 0.00422293 
At the 331 cycle the mag residue is 0.00421532 
At the 332 cycle the mag residue is 0.00420775 
At the 333 cycle the mag residue is 0.00420023 
At the 334 cycle the mag residue is 0.00419274 
At the 335 cycle the mag residue is 0.00418529 
At the 336 cycle the mag residue is 0.00417788 
At the 337 cycle the mag residue is 0.00417051 
At the 338 cycle the mag residue is 0.00416318 
At the 339 cycle the mag residue is 0.00415589 
At the 340 cycle the mag residue is 0.00414864 
At the 341 cycle the mag residue is 0.00414142 
At the 342 cycle the mag residue is 0.00413425 
At the 343 cycle the mag residue is 0.00412711 
At the 344 cycle the mag residue is 0.00412001 
At the 345 cycle the mag residue is 0.00411294 
At the 346 cycle the mag residue is 0.00410591 
At the 347 cycle the mag residue is 0.00409892 
At the 348 cycle the mag residue is 0.00409197 
At the 349 cycle the mag residue is 0.00408505 
At the 350 cycle the mag residue is 0.00407816 
At the 351 cycle the mag residue is 0.00407132 
At the 352 cycle the mag residue is 0.0040645 
At the 353 cycle the mag residue is 0.00405773 
At the 354 cycle the mag residue is 0.00405098 
At the 355 cycle the mag residue is 0.00404428 
At the 356 cycle the mag residue is 0.0040376 
At the 357 cycle the mag residue is 0.00403096 
At the 358 cycle the mag residue is 0.00402436 
At the 359 cycle the mag residue is 0.00401779 
At the 360 cycle the mag residue is 0.00401125 
At the 361 cycle the mag residue is 0.00400475 
At the 362 cycle the mag residue is 0.00399827 
At the 363 cycle the mag residue is 0.00399183 
At the 364 cycle the mag residue is 0.00398543 
At the 365 cycle the mag residue is 0.00397906 
At the 366 cycle the mag residue is 0.00397271 
At the 367 cycle the mag residue is 0.0039664 
At the 368 cycle the mag residue is 0.00396013 
At the 369 cycle the mag residue is 0.00395388 
At the 370 cycle the mag residue is 0.00394767 
At the 371 cycle the mag residue is 0.00394148 
At the 372 cycle the mag residue is 0.00393533 
At the 373 cycle the mag residue is 0.00392921 
At the 374 cycle the mag residue is 0.00392311 
At the 375 cycle the mag residue is 0.00391705 
At the 376 cycle the mag residue is 0.00391102 
At the 377 cycle the mag residue is 0.00390502 
At the 378 cycle the mag residue is 0.00389905 
At the 379 cycle the mag residue is 0.00389311 
At the 380 cycle the mag residue is 0.00388719 
At the 381 cycle the mag residue is 0.00388131 
At the 382 cycle the mag residue is 0.00387546 
At the 383 cycle the mag residue is 0.00386963 
At the 384 cycle the mag residue is 0.00386383 
At the 385 cycle the mag residue is 0.00385806 
At the 386 cycle the mag residue is 0.00385232 
At the 387 cycle the mag residue is 0.00384661 
At the 388 cycle the mag residue is 0.00384092 
At the 389 cycle the mag residue is 0.00383527 
At the 390 cycle the mag residue is 0.00382963 
At the 391 cycle the mag residue is 0.00382403 
At the 392 cycle the mag residue is 0.00381846 
At the 393 cycle the mag residue is 0.00381291 
At the 394 cycle the mag residue is 0.00380738 
At the 395 cycle the mag residue is 0.00380189 
At the 396 cycle the mag residue is 0.00379642 
At the 397 cycle the mag residue is 0.00379098 
At the 398 cycle the mag residue is 0.00378556 
At the 399 cycle the mag residue is 0.00378017 
At the 400 cycle the mag residue is 0.0037748 
At the 401 cycle the mag residue is 0.00376946 
At the 402 cycle the mag residue is 0.00376415 
At the 403 cycle the mag residue is 0.00375886 
At the 404 cycle the mag residue is 0.00375359 
At the 405 cycle the mag residue is 0.00374835 
At the 406 cycle the mag residue is 0.00374314 
At the 407 cycle the mag residue is 0.00373795 
At the 408 cycle the mag residue is 0.00373278 
At the 409 cycle the mag residue is 0.00372764 
At the 410 cycle the mag residue is 0.00372252 
At the 411 cycle the mag residue is 0.00371743 
At the 412 cycle the mag residue is 0.00371236 
At the 413 cycle the mag residue is 0.00370731 
At the 414 cycle the mag residue is 0.00370229 
At the 415 cycle the mag residue is 0.00369729 
At the 416 cycle the mag residue is 0.00369232 
At the 417 cycle the mag residue is 0.00368736 
At the 418 cycle the mag residue is 0.00368243 
At the 419 cycle the mag residue is 0.00367752 
At the 420 cycle the mag residue is 0.00367264 
At the 421 cycle the mag residue is 0.00366778 
At the 422 cycle the mag residue is 0.00366294 
At the 423 cycle the mag residue is 0.00365812 
At the 424 cycle the mag residue is 0.00365332 
At the 425 cycle the mag residue is 0.00364855 
At the 426 cycle the mag residue is 0.00364379 
At the 427 cycle the mag residue is 0.00363906 
At the 428 cycle the mag residue is 0.00363435 
At the 429 cycle the mag residue is 0.00362966 
At the 430 cycle the mag residue is 0.003625 
At the 431 cycle the mag residue is 0.00362035 
At the 432 cycle the mag residue is 0.00361573 
At the 433 cycle the mag residue is 0.00361112 
At the 434 cycle the mag residue is 0.00360654 
At the 435 cycle the mag residue is 0.00360197 
At the 436 cycle the mag residue is 0.00359743 
At the 437 cycle the mag residue is 0.00359291 
At the 438 cycle the mag residue is 0.0035884 
At the 439 cycle the mag residue is 0.00358392 
At the 440 cycle the mag residue is 0.00357946 
At the 441 cycle the mag residue is 0.00357502 
At the 442 cycle the mag residue is 0.00357059 
At the 443 cycle the mag residue is 0.00356619 
At the 444 cycle the mag residue is 0.0035618 
At the 445 cycle the mag residue is 0.00355744 
At the 446 cycle the mag residue is 0.00355309 
At the 447 cycle the mag residue is 0.00354876 
At the 448 cycle the mag residue is 0.00354445 
At the 449 cycle the mag residue is 0.00354016 
At the 450 cycle the mag residue is 0.00353589 
At the 451 cycle the mag residue is 0.00353164 
At the 452 cycle the mag residue is 0.00352741 
At the 453 cycle the mag residue is 0.00352319 
At the 454 cycle the mag residue is 0.00351899 
At the 455 cycle the mag residue is 0.00351481 
At the 456 cycle the mag residue is 0.00351065 
At the 457 cycle the mag residue is 0.00350651 
At the 458 cycle the mag residue is 0.00350238 
At the 459 cycle the mag residue is 0.00349827 
At the 460 cycle the mag residue is 0.00349418 
At the 461 cycle the mag residue is 0.00349011 
At the 462 cycle the mag residue is 0.00348605 
At the 463 cycle the mag residue is 0.00348201 
At the 464 cycle the mag residue is 0.00347799 
At the 465 cycle the mag residue is 0.00347398 
At the 466 cycle the mag residue is 0.00346999 
At the 467 cycle the mag residue is 0.00346602 
At the 468 cycle the mag residue is 0.00346207 
At the 469 cycle the mag residue is 0.00345813 
At the 470 cycle the mag residue is 0.0034542 
At the 471 cycle the mag residue is 0.0034503 
At the 472 cycle the mag residue is 0.00344641 
At the 473 cycle the mag residue is 0.00344253 
At the 474 cycle the mag residue is 0.00343868 
At the 475 cycle the mag residue is 0.00343484 
At the 476 cycle the mag residue is 0.00343101 
At the 477 cycle the mag residue is 0.0034272 
At the 478 cycle the mag residue is 0.0034234 
At the 479 cycle the mag residue is 0.00341962 
At the 480 cycle the mag residue is 0.00341586 
At the 481 cycle the mag residue is 0.00341211 
At the 482 cycle the mag residue is 0.00340838 
At the 483 cycle the mag residue is 0.00340466 
At the 484 cycle the mag residue is 0.00340096 
At the 485 cycle the mag residue is 0.00339727 
At the 486 cycle the mag residue is 0.0033936 
At the 487 cycle the mag residue is 0.00338994 
At the 488 cycle the mag residue is 0.00338629 
At the 489 cycle the mag residue is 0.00338266 
At the 490 cycle the mag residue is 0.00337905 
At the 491 cycle the mag residue is 0.00337545 
At the 492 cycle the mag residue is 0.00337186 
At the 493 cycle the mag residue is 0.00336829 
At the 494 cycle the mag residue is 0.00336473 
At the 495 cycle the mag residue is 0.00336119 
At the 496 cycle the mag residue is 0.00335766 
At the 497 cycle the mag residue is 0.00335414 
At the 498 cycle the mag residue is 0.00335064 
At the 499 cycle the mag residue is 0.00334715 
At the 500 cycle the mag residue is 0.00334368 
At the 501 cycle the mag residue is 0.00334021 
At the 502 cycle the mag residue is 0.00333677 
At the 503 cycle the mag residue is 0.00333333 
At the 504 cycle the mag residue is 0.00332991 
At the 505 cycle the mag residue is 0.0033265 
At the 506 cycle the mag residue is 0.00332311 
At the 507 cycle the mag residue is 0.00331972 
At the 508 cycle the mag residue is 0.00331636 
At the 509 cycle the mag residue is 0.003313 
At the 510 cycle the mag residue is 0.00330966 
At the 511 cycle the mag residue is 0.00330632 
At the 512 cycle the mag residue is 0.00330301 
At the 513 cycle the mag residue is 0.0032997 
At the 514 cycle the mag residue is 0.00329641 
At the 515 cycle the mag residue is 0.00329313 
At the 516 cycle the mag residue is 0.00328986 
At the 517 cycle the mag residue is 0.0032866 
At the 518 cycle the mag residue is 0.00328336 
At the 519 cycle the mag residue is 0.00328013 
At the 520 cycle the mag residue is 0.00327691 
At the 521 cycle the mag residue is 0.0032737 
At the 522 cycle the mag residue is 0.0032705 
At the 523 cycle the mag residue is 0.00326732 
At the 524 cycle the mag residue is 0.00326414 
At the 525 cycle the mag residue is 0.00326098 
At the 526 cycle the mag residue is 0.00325783 
At the 527 cycle the mag residue is 0.0032547 
At the 528 cycle the mag residue is 0.00325157 
At the 529 cycle the mag residue is 0.00324845 
At the 530 cycle the mag residue is 0.00324535 
At the 531 cycle the mag residue is 0.00324226 
At the 532 cycle the mag residue is 0.00323918 
At the 533 cycle the mag residue is 0.00323611 
At the 534 cycle the mag residue is 0.00323305 
At the 535 cycle the mag residue is 0.00323 
At the 536 cycle the mag residue is 0.00322696 
At the 537 cycle the mag residue is 0.00322393 
At the 538 cycle the mag residue is 0.00322092 
